text,sentiment
"@lazaroelmundo compartir sobremesa con mi gran amigo @JMPazosRoyo, una delicia. os lo recomiendo es un fenómeno analista del mundo económico",2
Encantado :)“@MariaToledoMT: @JuanraLucas amigo!! mi nuevo single #dameunaoportunidad que se estrena hoy http://t.co/zVRDcG4J Gracias!!!!”,2
Buenos días a todos ;-) y que tengáis un gran lunes,2
"@serbailop Totalmente. Aunque la post-tertulia ha sido muy interesante, hablando de todo esto, y la evolución (e involuciones) del cine ",2
"es buenísimo ese portero! “@juanma_lz: @PilarGGranja No insista, entre Guaita y el árbitro sobran los otros 10!”",2
Diez propuestas para un #periodismo abierto http://t.co/nT1xeOVK #openjournalism,2
No llueve. Llegan ya los primeros incendios. Zamora. “@alberzam: @julia_otero Mira muchas gracias http://t.co/Leh64UDg”,2
Recien llegado a madrid. Aguantando comentarios e insultos de la gente que no saben comportarse.hay que tener un poquito de respeto amigos,2
"Que privilegio poder disfrutar de mi abuela. 86 años. Antes ya la admiraba, ahora mas tras sobrevivir a mi padre. Cuanta fuerza...",2
"En el Foro de la Nueva Sociedad, @MarcosdeQuinto escuchando la intervención de @Jiwert :-) http://t.co/48QsOsDb",2
Ha sido un placer pasar el día en Asturias con compañeros y compañeras y con el próximo presidente asturiano @javier_asturias. RbCb,2
"Tiene buen criterio “@NunaLM: @pedroj_ramirez Por cierto, mi madre estrena Iphone y lo primero que me ha dicho: ponme Orbyt.”",2
@arsenioescolar hola Arsenio miré cotas nieve. Para la noche del domingo al lunes llega. Cota entre 600/1200m mitad oeste. 1200/1400m resto,2
"Bueno, Patio. Uno se retira. El debate sobre ciertos limites del libre ejercicio de la opinión podría regresar mañana. No? Gracias a todos.",2
"RT @Suanzes: Por fin la versión prometida. @sevillajordi explica en su blog la famosa frase de ""las dos tardes"" http://t.co/fkzASh0C",2
El 'Financial Times' aplaude las primeras medidas de @MarianoRajoy http://t.co/Q59vJaV3,2
Hemos presentado el libro de los treinta años de una de las mejores sanidad pública del mundo: La española. Ese oscuro objeto del deseo,2
"Gran libro RT ""@informativost5: “La casta autonómica , la delirante España de los chiringuitos locales” : http://t.co/63QzebJQ""",2
"Me preguntan por él. La verdad es q yo entré en las redes sociales gracias, fundamentalmente, a Paco Polo. Activista d gran calidad y amigo.",2
"graciasss “@carloscorreia: felicidades, vecino!”",2
"A punto de irme a la presentacion del calendario del Ejército,ejemplo de buenas relaciones prensa-militares.",2
Mi amigo @_Danielmartin_estara en el lunario en Mexico DF los dias 9 y 10 MUY REcomendado.,2
"@Danaeloveu fue un dia estupendo, con los jóvenes siempre aprendo mucho, sois generosos, trabajadores y creativos. Os quiero mucho",2
"Nadie diría, por las sonrisas de los diputados del PP, que Rajoy ha ganado la votación.",2
"@LoretoBazo Stranger y Mr. Robot ya las he visto, pero eres la segunda que me recomienda The get down, así que a por ella voy, gracias! ",2
"Muy fan de ""inculteces"". Ahora en @apropios_rne con @asuntosgarrido .....",2
Abrazos fuertes para nuestros 'primos' del diario @publico_es http://t.co/1qpAToUI ante el concurso de acreedores,2
"Me ha encantado el libro de @RafaRaro ""Panteón de los ilustres ilustrados""  (ed. Sins entido)... Talento a chorros!",2
"Fukuyama. Del ""fin de la historia"" al ""futuro de la historia"" Mas deprisa que un neutrino. http://t.co/2Xec083Z",2
"VALE YA FUNCIONA ALELUYA he tenido que cambiar el boton de la palanza derecha, por el de la izquierda q estaba roto ",2
Excelente reportaje de informe semanal sobre Mingote,2
Victory is ours!! La victoria es nuestra!!! Shak http://t.co/FaetWXCc,2
@marodriguezb y yo que te busque ara saludarte y no te encontré! Un beso!,2
"Oeoeoeoeoeoeoe oeoeoe oeoeoe increíble audiencia de ayer en @Intereconomia el canal 2,4% de share!!! Gracias!!!!!",2
"""Hoy, Twitter, se me va a quedar corto con sus 140 caracteres para agradecer a las más de 2 millones de personas que me siguen""",2
"#cabalgatasevilla en Triana.De arte.TT en #sevillahoy con tweets incluso de Arizona,Sao Paulo,Turquía...Felicito al equipo de @giraldatv",2
"Para la Sra. Presidenta Cristina Fernandez, mi deseo de una pronta recuperación",2
Hoy veré estas dos pelis a ver que tal...;-) http://t.co/0zOn66mi,2
Oswaldo Payá agradece a  @UPyD el apoyo a la propuesta para el Nobel de la paz http://t.co/DJiJAHdg,2
hoy se cumplen 20 años de la muerte del madridista juanito. estupendas sembrlanzas de zabala de la serna y david gistau en EL MUNDO.,2
"gracias reina mora! Un besazo lindura “@RaquelMartos: @PaulaVazquezTV Y enhorabuena, rubiaaaaaa por tu nueva aventura!!!! Guapa!”",2
RT @RicardoAlvare11: @paurubio *** P A U L I N A _ R U B I O **** NÚMERO 1 EN BILLBOARD **** #FelicitacionesReina!! #BRAVA!,2
"@Fgarea @sgueina Bien dicho, don Fernando!",2
"En un rato me voy a ver el pase gratuito para followercetes en el cine Palafox dMadrid d la pelicula ""Lobos de Arga"".Os veo allí. A las 12!",2
Apuesto por @UPyD. El PSOE debe desaparecer. Han destrozado y arruinado la vida de mucha gente. Lo deben pagar el #20N,2
. @esperanzaona  afirma que las sentencias sin ejecutar han crecido un 63% en tres años #elcambioandaluz  elmundo.es http://t.co/4aSfSDOA,2
"Gracias, y adiós a Público, por Luis Matías http://t.co/LRfm3WAP",2
"De Guindos anuncia recesión y Paquirrín se separa de la novia, ¿Qué más nos puede pasar?, sí, que vuelva Simeone al Calderón.",2
"Cuántos presidentes regionales harían lo que Ignacio Diego (Cantabria), que ha prometido dimitir si no cumple los objetivos del año?",2
"Portavoz dl PPC,Enric Millo:“seria bueno que  nueva ley d financiación autonómica tuviera en cuenta l singularidad d Cataluña” #ppvergencia",2
Enhorabuena al equipado de @TelediarioInter. De nuevo a las 3 de la tarde un pedazo 2%%%%,2
El Ayuntamiento abre el centro ciudadano de Haza Carpintero #CiudadJardin http://t.co/UHHGfBng vía @opiniondemalaga,2
Acabo de estar en la manifestacion de los sindicatos en Madrid. He pasado por Cibeles. Hay bastante gente y mejor ambiente q otras veces,2
"Hoy pedazo @TelediarioInter de las 3 de la tarde! Enhorabuena a todos!!!! Trabajo estupendo: @DavilaGuille a ademas, besos:))",2
Ya hemos llegado a Madrid! Con muchas ganas de que empiece el #clásico!,2
"Sugiero seguir a @victorggpp , amigo de los de toda la vida. Compañero Concejal de Churriana y ahora candidato al Parlamento Andaluz ;-))",2
"Rajoy, hoy en tono muy dialogante, reivindica que esta ayudando mucho a las comunidades, sobre todo con el prestamos de 35.000 mill",2
"Rajoy quiere que el PP sea un partido abierto a todos, unido, dialogante y sobre todo un modelo de conducta.",2
"A ver q supera la definición de la Constitución de la hija de una oyente de @juanraLucas:""El libro de instrucciones de España""!!",2
Os quedan 12 horas para conseguir el iPad 2 y 3 años con todo Orbyt pagando sólo 19€ al mes. Animo. Hay que coger al diablo por el rabo.,2
Comos esta la puerta del sol!!!!!! Oleeee ya queda menos amigos!!!! Pero quiero felicitaros el año antes....feliz año 2012,2
"¿Se ha detectado la ""particula de Dios""'? http://t.co/FQeLdher #interesante #ciencia",2
Será también significativo qué foto ponga el Rey en la mesita de al lado. ¿Será o no una foto familiar? A lo mejor hay sorpresas.,2
"Espectacular el dato de audiencia de ayer con el ministro de interior, 20,6 y 600.000 espectadores. Espectaculares vosotros por seguirnos!!!",2
Los videos sobre la final de la Copa Davis subidos a Youtube alcanzan más de 580.000 visitas #copadavis,2
A por Crackovia!!!;)))),2
"La foto de mañana en El Pais y Politica tendrá un ""pincha"" especial. Habrá quién piense que en uno de esos retratos está el futuro del PSOE.",2
GRACIAS LEÓN!!! GRAN NOCHE!!!,2
"""@vaniaforzudo primero habría que hacerles una encuesta no vaya a ser que para ellos ""Tesis"" sea haber visto la película""jaja @vidaljoaquin",2
Me encanta...  Gracias @javierarenas_pp  http://t.co/6QRwtEfP,2
"Un chaval !!! “@Pedromonago: Felicidades , te llevo dos añitos y cuatro días :-)”",2
#FF para #primaveravalenciana,2
"“@sdpp: @AlexdelaIglesia @iescolar (lo que pondria el voto no a vosotros obvio)”lo sé, cariño",2
RT @CesarCalderon: El primer paper de Naciones Unidas sobre Gobierno Abierto lo ha realizado CEPAL y se ha escrito en Español,2
"Buenos días, hoy tengo dos bonitos encuentros con mayores, el primero a las diez y media en el Hotel NH y el segundo en el Cervantes a las 6",2
Ya estoy listo para vuestras preguntas. Os espero. http://t.co/BRkijJ6x,2
Cada vez soy más de Mou. Qué buenos ratos nos estamos llevando!!!,2
El crack es él:)) “@FansMirotic: @pedroj_ Somos fans de Niko Mirotic... nos ayudas con la promoción de nuestro Twitter? Un saludo crack”,2
Jajaja. Bielorrusia? Disco de Uranio seguro.  RT @JesulitoCarrion: @AlejandroSanz q vaa hazme casoo vente pa ... http://t.co/9lMUc63s,2
Limpian un cuadro y aparece una obra de arte. Moraleja: los ácaros no dejan ver el bosque.,2
";-))))) tengo ganas de verte RT @JuanMa_Moreno: @mariviromero gracias ,eres una máquina total ..",2
"Buenos días a todos, que tengáis una estupenda semana :-)",2
Los universitarios prefieren a @javierarenas_pp como presidente tras las elecciones en Andalucía   http://t.co/pOGngtb3,2
Buenos días . Q tengáis un lunes estupendo,2
"Racionalizar gasto municipal, reducir endeudamiento y mantener la calidad de los servicios municipales. Plan Austeridadhttp://t.co/ek17DGdH",2
Eyyyy @margadcm que guapa estas! Te acabo de ver por la tele darle un beso a @MarianoRajoy ;-)))),2
mas bien le pone un piso “@vir_r_gomez: @Locke_22 @pilarggranja Pues estará dando de comer a un fotógrafo amigo.”,2
Ahora sí. Hasta mañana. :),2
Consejo de Ministros ha aprobado nombramiento de Íñigo Méndez de Vigo como secretario de Estado para UE. Confirmado! Teletipo de @servimedia,2
"Muy bien Alvaro!  @aanchuelo  @UPyD ,el único que hasta ahora va al fondo del problema.",2
"El n.1 lista por Sevilla al Congreso, Cristobal Montoro,dice que el #20N ""se abre la puerta a la ilusión"". #elecciones2011 #campaña",2
"Santamaría fija en el 7 de enero, para Reyes dijo Rajoy, la fecha en que sindicatos y patronal deben acordar la nueva Reforma Laboral.",2
El Rey dice ahora que todos tienen presunción de inocencia y derecho a la defensa. ¿Se refiere a Urdagarin? @TelediarioInter 20:30,2
ATENCIÓN: Tomás Gómez compartirá su experiencia en ganar elecciones en el cierre de las andaluzas.http://bit.ly/GI1z8R #EnAlmeríaDanSaltos,2
"Jajaja noooo. Para nada. Un besazo RT @aica5: @AlejandroSanz Queee si no estamos en un club de fans no nos rt, por eso noooo, ;- (",2
pero se defiende con gran inteligencia q es lo importante. “@porquecallas:  bueno ver un solo lado del camino es tendencioso. Blanco lo es”,2
"Con todo respeto, espero que Toni Cantó no tenga que buscarse presentaciones o actuaciones para poder vivir dignamente como político.",2
feliz cumple @sblanco ;-)) no sabia q había encuentro,2
Acabo de ver un documental impecable formalmente; interesantísimo y emocionante:@elmaldelcerebro http://t.co/Z2ggkJaA Os lo recomiendo!,2
Saliendo del cine después de ver la película Jack y su gemela.. Con muchas ganas de cenar en un buen restaurante... Alguna sugerencia??,2
¿Tiene usted madera de emprendedor? http://t.co/MeFddW2v,2
Un abrazo a tod@s.. Y gracias por la buena energía.,2
"Totalmente. RT @Borja Diaz-Merry Pues tiene toda la pinta de que le caen bien, parece la misma reacción que con Honduras..",2
¡Lo mejor de mi timeline está disponible! http://t.co/0l0HzKDb ▸ Historias del día por @perdomo @ideas4all @aormaechea,2
"Un año más, la Policía Nacional presta sus caballos a los Reyes Magos en su visita a los colegios de España",2
@javierarenas_pp #PROPONE: Propulsar microcréditos para pymes e impulsar el protagonismo emprendedor de la mujer. #votaPP,2
"@Alvaro845 @progames045  tienes toda la razon alvaro! Soy un gran fan tuyo tu me enseñaste casi todo de clash of clans, eres el mejor!!! ",2
A ver si @psoe tiene a bien arreglar todos los problemas técnicos xa q podamos trabajar!! Incluido wifi y 3G. #,2
Bienvenido @VargasLlosaM Celebro encontrarte aquí también. Besos.,2
"Ya que les gusta tanto la fórmula, ""por imperativo legal"" Amaiur no tiene derecho a Grupo Parlamentario",2
EInsidias dl @PSOE: @mdcospedal publicó su Declaración de bienes 5/5/2011. Diario Oficial #CLM http://t.co/ydLy6QBh  (Via @ChuleCamano),2
"He puesto la radio solo pa escucharle jajajajajajaja ai, que ganas de verle ya ostia ",2
Mítica figurilla que he tenido que reprimirme de comprar... http://t.co/0NXcwMWQ,2
Jaja Love this pic. Me gusta esta foto. #MASTOUR http://t.co/voRjRr88,2
Esperanza Aguirre: Hacemos un llamamiento a todos los madrileños para que mañana vayan a trabajar,2
"Welcome, Peter. Seguro que en un año renuevas a un precio más lógico. :)) “@pperezf: Lo siento @pedroj_ramirez . Otro. Y casi en  prórroga.”",2
Lina es maravillosa “@martalmela: sabes q mi madre Lina Ortas se ha vuelto loca comprando tu libro para regalarlo en Reyes a mucha gente.,2
"he hecho una foto. Son mismísimos! Hahahahahaha “@MendiMendi1: @PilarGGranja @josemanuel_ros Oye, Princesa, ¿qué hablas de mi cabeza?.”",2
"Amigos, gracias por la increíble acogida. Da gusto hablar directamente con vosotros. #twitteradicto",2
;-) RT @patriestevez: Va de vuelta #soisgeniales !! @PaquiVicente @HermesdelBlog @PaquiParrilla @mariviromero @pepavivas @Cristinamohedan,2
:)RT @HABANA86: @Albert_Rivera gracias a ti por ser tu el que contesta y no un equipo que te contesta como si fueras una maquina expendedora,2
.@Pedro_Zerolo pide a la nueva delegada de Serv Sociales q exija a Aguirre el cumplimiento de la Ley de Dependencia http://t.co/yib6euvT,2
Tu sí que sabes “@Fuskodrilo: espectacular.Geranium con flor de hibiscus y fresas frescas y potenciado con Fentimans. http://t.co/vsuK6zhI”,2
"Gratificación instantánea y soluciones rápidas, dos efectos del ""always on"" en la ""Generación Y"" http://t.co/WZPcIWq7",2
"Buenas tardes amig@s. Después de tratarme con el fisio, aquí viendo entrenar a mi equipo. Al mal tiempo buena cara. http://t.co/mNl2ThAD",2
"Horario flexible, mente flexible: los chinos arrasan http://t.co/pHhFAdop",2
Mantener y mejorar la atención a la dependencia. Crea M de agricultura y pesca. El medioambiente como bien turístico.,2
"RT @sonieta73: ¿Queda alguien por votar?? Vamos! un voto por dia, si gana @martatemca donará el premio a @90mn90d http://t.co/PIL6npve G ...",2
"#peleaporloquequieres bajo un 5% el sueldo de profesores y un 8% el presupuesto de educacion de los presupuestos, la mala s #sumatealcambio",2
Es mucho mas efectivo y mas barato el programa de Proyecto Hombre que el que hace la propia Junta de Andalucía . Quieren cambio,2
"Que partido el de hoy, no? Muy feliz por el triunfo de @MCFC. Estamos en la pelea y vamos por mas!",2
Bono cree que el futuro del PSOE pasa por colaborar con el nuevo gobierno. ¿Abrazo del oso? @TelediarioInter 20:30,2
Ánimo @conchagcampoy !!!! La vida es de los valientes!!!,2
Goool!!!!! Grande el pitbull!! Grande gary medel!!!! Vamoooossssss,2
"Rajoy sobre la carta: ""He firmado porque me parecía que era una buena carta... No hay ningún frente de nadie contra nadie"" Visto en @24h_tve",2
"#RbcbenMurcia ""Votad por la persona que creáis mejor para dirigir el @PSOE y por lo que quiera hacer por y para el @PSOE""",2
Apoyando la promoción turística de Extremadura en la Feria Internacional de Turismo FITUR http://t.co/95fQEEWT,2
Hoy es el cumpleaños de lo más molón de La Hoya ¡Felicitad todos a la bonica y maja de @IrlesEva! ,2
"Siempre interesante y claro.RT @ESADEgeo: America and the crisis of global power, by Brzezinski http://t.co/ibra8TeA",2
Los cargos de empresas públicas ganarán un tope de 100.000 euros - ABC.es http://t.co/EokNwsF2 via @abc_es,2
Gracias ;) RT @sanzchile: *7714 México ;) RT: @AlejandroSanz: Voten por @Oscarcruzvm hay que (cont) http://t.co/pCXYPmr5,2
"@carlos__alsina Y él: ""Me ha dicho Mariano que me reserva para más adelante y que ahora es mejor no significarse y ser diputado raso""",2
