text,sentiment
@SalsaMami79 @DieMcClane R U 2 talking about Monica Lewisky type stains?  Sorry 2 b nosey ,2
@mommiesfeet Gonna make me wait to see what socks you wore?  ,2
"@MeganSaturday OMG-  My granny always has those ;) they are GREAT, but there's also ones with 100s&amp;1000s on them which are much nicer ",2
@joeymcintyre can't wait to see u guys in a few weeks ,2
am thinking of backpack travelling for 2 months of my school holiday   -ric,2
@ShontelleOnline mmmm...sounds nice ,2
" the sun is shining, I'm hiding inside and finally some time to get this story finished",2
"had such a great day at work.... now nap, run, cookie lee and my girls!!! ",2
Is enjoying this beautiful sunday ,2
This is the time i love taking showers  turn that shit up!,2
"3 mile walk today and the Smart Bells express class. Perfect tuesday combo, if I do say so myself. ",2
sleepover with victoria ! ,2
@PrincessSuperC have a nice day and take care of yourself ,2
Aaaanyway it was very nice and you can read all about it in my BEDA when I manage to post it...  Daleks are terrifying in real life.,2
@michael_choy  itÊ»s on for this season! @mrhyrne u may need to stay at work to speed up ur answers!,2
"Although it's not completely ridiculous (as Bing is), Natal is still tremendously bashable: 1. http://is.gd/M82v -&gt; 2. http://is.gd/M83a ",2
"whew! lil1 is ok, now back 2 work...wait...first imma cKat, then tha lab..yea,..f* it u gotta love it  smoochez!",2
@Dannymcfly Please come to Bristol in July ,2
"Good morning Twitter! Courier arriving soooon, which means I can go to the studio later. ",2
Doubt you're able to drag yourself up that early? So I'll see you straight at 930 for breakfast. ,2
"@kruss73 Hi Katie! Just signed in! How are you, sweetie?",2
"@GuitarLove08 Goodnight! EEP! I can't wait for tomorrows!  Bahah, that part was hilarious.",2
Getting ready to start the day... Its going to be a good day! ,2
says goodnight to her teenage years ,2
off to SAT prep ,2
@JayFingers ..that is a great line. ,2
bye @britta_mas  with sister and mom somewhere in the middle of nowhere..mathews.,2
grandparents arrive tomorrow... good nite ,2
"i love lila, she's soo cute aww ",2
@therealTiffany hey how are you? ,2
"Mmm, off to get some food ",2
"@DStuart this is very true. although, i think that's how i found streamline many moons ago ",2
"is frustrated that some people dont care about anything but themselves....Dog, I got your back......Shifty, I got your back as well. ",2
cute layiee  its pink ! http://plurk.com/p/p5khb,2
@bwagy hey i haven't seen that  before  thank you!,2
#followfriday @Maria Aguilar@Alegria21@LettyA@formulacyan@peachonice  &lt;3,2
@courtneywallace she's my name is earl with arthur. ,2
@babygirlparis sweet dreams beautiful ,2
on the way to cory's house for Mothers day....Happy Mothers day to all the mamas i know!! ,2
"@Faerience I'm actually not familiar with your music, but I'll check it out! ",2
"@retzels Oh man, Kevin's so funny. &quot;Hey look, it's a cloud shape like a rabbit. Cuute!&quot; That's my favorite line. ",2
"Just got home from work, getting some sleep then back to work at 9 but yay for semiannual sale!! ",2
@_Michelle_Berg_ fine just bored need a playmate ,2
@kathleenhessert Hope your enjoy your visit at Penn State! ,2
@daniellemmiller LOL...well it's awesome nonetheless!  Next thing you know...you'll have dozens of Beachbody Coaches to work with!,2
@SoloLisa What happened with the kiwi?  ,2
@cynthia_123 i cnt wait til i gt 2 a comp 2 c that vid ,2
The Queen (U.N.I.T.Y) liked the new hair cut FTW! Good stuff ,2
@MaliciaGoode Goode afternoon beautiful lady ,2
"Beautiful day, had a fantastic weekend. It's all good ",2
"Even though its almost 2 a.m., my best friends and I just got done swimming  now going to watch slumdog millionaire.",2
Busy day ahead getting final holiday bits ,2
50 minutes and 11.5 miles on St.. Marks Trail. Coulda gone longer but rain came. I actually feel better after the ride than before. ,2
"@MelissaCarbone Show's at 10, doors at 9, I'm off work at 8:30 + it's literally right around the corner  I plan good",2
"Ok I think I got it, I gave myself a rug burn.  nite titty twits!",2
@bridgetzinn Yay! have fun - wish I could be there. At least it will be a great hair day! ,2
@ChrisCuomo congrats to Bella!  About 15 yrs. from now she could beat the boys in the Tour de France ,2
"@hallwayprodz thanks! respect is a hard thing 2 gain and easier 2 lose. if ur n a jam, holla @copywrite can vouch I come thru n a clutch ",2
woo spoon bracelet  @evanbittencourt visited me at school!,2
@bryantodd Aww that's good then  Post the vid when you get it; I'd love to see it too ,2
"@pauliniunia yea they seem different.good different,though  i like 'much better' and 'dont charge me for the crime' best ",2
Shopping all day  I bought a new red shoes n a new dressssssssss Felling soooo great right now!!!!!!!,2
Sun is out here  @ http://is.gd/S3gS,2
So tired. Goin shooting tomorrow b4 work!! ,2
go hoos!!!  loving this baseball team ,2
@pulpjedi we have tons of newspaper but if you want to bring some too ,2
@OperaDiva114   I almost laughed out loud at that statement dude ,2
@FranklinJonas oh my god Frankie!! i love your back ground!!! with a big huge L-O-V-E!!! haha ,2
@_MikeNewton_ Hey .. How are you? ,2
Goodness....my weenis is dry. Better lotion that baby up. ,2
more friends on twitter? saweeeetttttt ,2
@veronicaeye are they as cool as advertised? I'm jealous ,2
@MATTHARDYBRAND Rise n Grind! No Matt you cannot be in my top 5! Lol  ~pandora~,2
@ehlane23 the hook up ,2
@RealJessicaAlba oh yeah also can't forget about watchin the Lakers! Hopefully they win tonight ,2
Absolutely awesome day/night! happy faces   now though.....time for sleep. N'night xx,2
@vintageglam BIG NAY!  i hate boyfriend jeans...they look so dumpy and not pulled together...it's all about polish ladies!  ,2
@TweetMelissa83 @sillylittleduck Hello! ,2
@aaronob at least you're not drinking and driving! ,2
Glee was great. ,2
Just got home from a pretty kool day. ,2
Hello good morning!  i wanna do something today.,2
"i finished my psych paperrr  errands, chores, and then making dinnner!",2
Grateful for ice to keep my drinks cold! And for watching my puppy rolling around like a maniac. LOL! Happy Saturday my friends! ,2
@hotsoul i ended up going to the movie.  it was good ,2
@bruisesonguitar sweet. Will email you a shitload of awesome McShep recs asap. ,2
"@UluvUY Hope you feel better, Sammy ",2
@LucyKD get a blackberry with qwerty keyboard next time... we even do apps for the medical profession ,2
gonna have a cookout with alll the fam. . . greatttttt day ,2
@MaffeChris ohh no thnx!  just wanna know how your tweets are!,2
@symplycarma Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,2
@jaciburton  - Once its done my ark will head in your direction. We'll have room for the Harley. ,2
@tiny093005 ooh ok! awesome ,2
@paythedevil Hiya  How are you man? Who is Patty? Some friend of you or ?,2
@candacecbure Yup.. this happens to me all the time when I go Christmas shopping  Will you be giving any hints about the present? LOL,2
"@CandiceJarrett If you havent gone yet, Good luck with the show tonight!  Also you taking plato with you?",2
"@brunobord I know that, lisa knows that. Lisa has just been choosing not to, hence the naughtiness ",2
I just bought a trowel.   Now I'm legit.,2
@footwrk .. Def can be a possibility!!! ,2
"@wheresmark Cool man, I'ma have to hit that place up for some stogies and more, definitely not to talk to a hippie though ",2
@hipanita damn! good luck with that! Celebrate for me ok? ,2
@MrGilder That's 29 and holdin! Happy Birthday MrGilder!! Hope you have a lovely day. ,2
looks like author and actor Mannix Flynn could take a seat in the City council. Good stuff. ,2
"@JessicaBB Clearing things out for SCRUB day, or rescuing cool cast-offs? I'm about ready for a warm-weather edition of the clothing swap ",2
http://bit.ly/VwV6H  guys get crackin vote for tom ,2
@KKirkscey Thanks for giving me a shout on Follow Friday! That was nice ,2
@empee02 eMPee.. anu cell number mo? pm me here at twitter.. ,2
"at Aiden, they're on next! ",2
up listening to plies-shawty...aww this songs reminds me of you.  oh the memories we had....,2
@bjgardner B!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  Your package!  Yooour going to likey!! ,2
"@AmyAeroplane dont fus Dear, Get on with it ",2
@nicolerichie ok. i'm follow him now. ,2
"@septembrenegade u just might be our number one fan homie, im happy that u diggin em ",2
@milwaukeescene YA FIRST JAZZ IN THE PARK!! Can't wait to bring a nice bottle of wine or 2 like we ALWAYS DO... and will CONTINUE too! ,2
Do you prefer.. Coke or Pepsi? ,2
The eyes believe themselves... the ears believe other people ,2
@Raatek  is that mean close to heaven ,2
"@Claire_inLaPush Um, pretty good. :laughs: Twitter got quiet on my end, too. Normal people like to sleep apparently. ",2
Short term memory loss equals long term memory gain  xoxo,2
Contemplating time travel...again.  ,2
At joes crab shack with benji ,2
@leahcurtis  thanks. its so bloody hot here though. Still a little jet lagged. Heading out for dinner in Bandra.,2
Just been on the bus behind the funniest old women ever! All they did was talk about thrie undying love for Brad Pitt. Bless ,2
"@colourmatrix13 I wouldn't tell they'r excellent, Im still learning, but I find myslef in it ",2
dammnnn the work day is too long.. double people's pay and cut the hours in half.. more people will work then ,2
"@Wossy  now now, it's Sunday! LOL",2
@BetsyHijazi be sure to get photos of them all!!    And tell them I say &quot;Hi!&quot;,2
"@cjmal not yet, but i'm sure there's a comment or two over on facebook i'd delete!  ",2
will be twittering her butt off through this convo...doesn't mean I'm not listening ,2
@ThisCenturyJoel good night! ,2
some fantastic suggestions for our new content blog on #woo2 already. please add yours: http://woourl.com/newblog *best suggestion wins! ,2
"@calabash11 I totally had rice in my hair, down my shirt, everywhere. It was a mess until I got the hang of it. ",2
Girls??? Erase em. Women???? Caress them  come here Tiiiiiiaaaaahhhhh   nighty  folks.,2
@therealsupa awww... come to planet  we'll cheer you up a bit ,2
"@sohmer  We all saw it coming, but that does not mean that it does not make us happy. ",2
@CptCswife no but candles and tea towels and the occasional large cushion is nice  plus i need some pots... and other kitchen utensils ,2
@akiebermiss I forgot how awesome ure taste in music is  I watched that whole movie and think Glen Hansard is pretty dope,2
@JennyGnow Looks like you had a fabulous time! You did a great job! I would have been a stuttering fool ,2
"@MrEricPiRaTe Haha! Both, right? ",2
omg i am actually so bored!  Leon hurry up and get here ,2
@marek_i da. We start our wonderful working time ,2
"Oh what a lovely day, sun shining, birds singing.... what more could you want ",2
@happyhammer66 what were u doing *puts on stern mam voice* don't do that again!!  I hope ur not too sore,2
@geri1980 yeh im feeling alot better now thank goodness ,2
"I have a follower for my blog woop! Thanks @crembrule, my one and only fan ",2
Improv last night was hilarious!! Go UCB! Definitely going back ,2
"Settling in for sleep so I can be up n at'em for the Rose Festival Grand Floral Parade! Ah the memories of Dad, bro, n I watching it. ",2
"Busy day ahead but awake at half 5 too early! Let's close eyes again, off today ",2
"@NW_Mktg_Guy  ... that would be me Rod!    Warmly, d3",2
"Cool idea, for RSS feed fans http://bit.ly/1yj55  I should ask my wife to make me one ",2
YAY my dad's back; DINNER TIME! ,2
@jonasbrothers http://twitpic.com/3bnas - i whish i could play the piano  looks like fun,2
@danielfowler yes sir! loving every minute of it ,2
@andterrified HOLY CRAP SINISTER LOOKED EXTRA HOT TONIGHT! ,2
"@ifeelgod Regardless to what anyone else thinks, do what YOU want to do. No one else has to approve of it. Enjoy your day! ",2
@annkur hey..mail me the pics f friday.. m not able to save em.. ,2
I'm starting Yoga classes this weekend!!!! ,2
"@106andpark Hey! Rocsi, Hey Terrence! I love the show its where I get all my music from! Thnks for being awesome. ",2
@HENSLEYMUSIC Sure! Haha. ,2
"@oyvsto &quot;top secret side project&quot;, tell me more  Is this the get-rich-fast scheme that will stick?",2
"working on tomorrow's comic.. gonna have to redo it if the election turns out differently, but hey, who cares ",2
"@xsavedgex Have a nice day, Andy.  #andyhurleyday &amp; #falloutboy",2
"Man, it's sunshine all the way today. Theo &amp; Oscar having a good time in the garden ",2
@BOOGIESWORLD chicken quesidillia with a soft taco wiit sour cream and a carmel empanada with a dr.pepper yyuumm  BURRR!,2
@missusP it's nice to see you pop up on Twitter now and again. Don't be a stranger  will I get to see you out and about this summer?,2
@cindylim Hey Cindy! Hope you do well on your SATs tomorrow. I'll pray for ya ,2
Here we go again....July 21st....Demi Lovato....DON'T FORGET PEOPLE! ,2
